Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Customer_Tenure,Total_Spend,Total_Purchases,Family_Size,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Cluster
1980,81741.0,0,0,,75,249,153,940,58,134,38,0,6,6,7,2,0,0,46,4648.0,1572,19,1,False,True,False,False,False,False,False,True,False,False,False,1
1971,71499.0,0,1,,12,465,25,132,136,0,37,2,8,3,13,4,0,0,55,4648.0,795,24,2,False,False,True,False,False,False,False,False,True,False,False,0
1970,62466.0,0,1,,13,129,129,259,168,121,83,5,6,3,12,4,0,0,56,4648.0,889,21,2,False,False,False,False,False,False,True,False,False,False,False,1
1963,48799.0,0,1,2013-05-11,9,174,18,81,28,6,24,3,3,2,7,3,0,0,63,4699.0,331,12,2,False,False,False,True,False,True,False,False,False,False,False,0
1950,52157.0,0,1,2014-07-06,48,189,2,29,3,2,40,2,3,2,5,4,0,0,76,4278.0,265,10,2,False,False,False,True,False,False,False,False,True,False,False,0
1962,66565.0,0,1,2012-05-12,80,747,10,161,65,40,42,4,4,2,9,8,0,0,64,5063.0,1065,15,2,False,True,False,False,False,False,False,True,False,False,False,0
1951,29298.0,1,1,2013-07-09,60,6,0,2,2,0,1,1,1,0,2,5,0,0,75,4640.0,11,3,3,False,False,True,False,False,False,False,False,True,False,False,2
1979,47691.0,0,1,2013-05-07,43,14,0,3,0,0,4,1,1,0,2,6,0,0,47,4703.0,21,3,2,False,True,False,False,False,False,False,True,False,False,False,2
1970,38200.0,1,1,2012-07-12,19,12,0,4,0,0,1,1,1,0,2,7,0,0,56,5002.0,17,3,3,False,True,False,False,False,False,False,False,True,False,False,2
1974,44989.0,0,1,2012-12-09,26,98,0,106,49,10,106,5,5,1,5,6,0,0,52,4852.0,369,11,2,False,True,False,False,False,False,True,False,False,False,False,0
1968,38443.0,1,1,,58,32,0,5,0,0,1,2,1,0,3,7,0,0,58,4648.0,38,4,3,False,False,False,True,False,False,True,False,False,False,False,2
1978,38593.0,1,0,,42,51,12,49,17,24,24,3,4,1,3,8,0,0,48,4648.0,177,8,2,False,False,False,False,False,False,False,True,False,False,False,2
1970,64413.0,0,1,2013-01-08,27,200,5,44,0,10,20,1,5,1,5,5,0,0,56,4822.0,279,11,2,False,False,False,True,False,False,False,False,True,False,False,0
1981,36959.0,1,0,2013-02-10,56,25,6,25,6,0,0,2,2,0,3,8,0,0,45,4789.0,62,5,2,False,False,True,False,False,False,True,False,False,False,False,2
1977,61996.0,0,1,,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,49,4648.0,1230,18,2,False,False,False,True,False,False,True,False,False,False,False,0
1968,51287.0,1,1,2014-01-04,10,117,0,22,13,0,30,3,4,1,3,7,0,0,58,4461.0,182,8,3,False,True,False,False,False,False,True,False,False,False,False,2
1970,13260.0,1,1,,48,9,4,17,10,2,7,4,3,0,3,8,0,0,56,4648.0,49,6,3,False,True,False,False,False,False,True,False,False,False,False,2
1966,47472.0,1,1,,39,56,0,11,0,0,8,2,2,0,4,5,0,0,60,4648.0,75,6,3,False,False,False,True,False,False,False,False,True,False,False,2
1956,54603.0,1,1,2013-09-07,85,145,13,46,17,2,4,6,4,2,4,7,0,0,70,4580.0,227,10,3,False,False,True,False,False,False,False,False,True,False,False,2
1974,45207.0,1,1,2012-10-11,64,203,0,10,0,0,2,5,3,1,6,6,0,0,52,4911.0,215,10,3,False,False,False,True,False,False,True,False,False,False,False,2
1967,47821.0,1,1,,54,9,0,16,6,6,10,1,1,0,3,8,0,0,59,4648.0,47,4,3,False,False,False,False,False,False,False,False,True,False,False,2
1951,27450.0,0,0,,57,37,12,23,8,11,52,1,2,1,3,7,0,0,75,4648.0,143,6,1,False,False,True,False,False,False,True,False,False,False,False,2
1983,39453.0,1,0,2014-03-04,64,46,0,7,0,0,2,2,2,0,3,6,0,0,43,4402.0,55,5,2,False,True,False,False,False,False,False,False,True,False,False,2
1971,26850.0,1,1,,10,31,1,13,7,2,9,4,2,1,4,4,0,0,55,4648.0,63,7,3,False,False,False,False,False,False,False,False,True,False,False,2
1955,79800.0,0,0,,65,1060,21,530,32,0,224,1,5,11,5,3,0,1,71,4648.0,1867,21,1,False,True,False,False,False,False,False,False,False,True,False,1
1961,61794.0,0,1,,74,264,47,188,54,47,11,2,4,4,10,2,0,0,65,4648.0,611,18,2,False,False,True,False,False,False,True,False,False,False,False,0
1955,53863.0,0,1,,4,399,4,30,6,4,30,3,7,1,7,7,0,0,71,4648.0,473,15,2,False,True,False,False,False,False,False,False,True,False,False,0
1959,24221.0,0,0,,94,8,9,9,2,5,22,1,1,1,3,4,0,0,67,4648.0,55,5,1,False,True,False,False,False,False,False,False,True,False,False,2
1984,39684.0,1,0,2012-12-10,41,19,0,35,6,4,17,2,2,1,2,7,1,1,42,4851.0,81,5,2,False,False,False,True,False,False,False,True,False,False,False,2
1975,92163.0,0,0,2012-12-12,25,817,183,797,106,163,20,0,5,11,5,2,0,1,51,4849.0,2086,21,1,False,False,True,False,False,False,True,False,False,False,False,1
1965,69882.0,0,0,2013-10-11,94,292,127,635,132,127,165,1,3,7,9,1,0,0,61,4546.0,1478,19,1,False,False,True,False,False,False,False,True,False,False,False,1
1977,33178.0,1,0,,9,12,6,2,11,2,16,1,1,0,3,4,0,0,49,4648.0,49,4,2,False,True,False,False,False,False,False,False,True,False,False,2
1972,59973.0,0,0,2013-11-09,47,130,30,168,20,34,0,1,3,4,7,1,0,0,54,4517.0,382,14,1,False,False,False,True,False,False,True,False,False,False,False,1
1975,17459.0,1,0,,12,6,4,16,3,10,30,3,3,1,2,7,0,1,51,4648.0,69,6,2,False,False,True,False,False,False,False,False,True,False,False,2
1969,23910.0,1,0,,80,16,12,18,7,1,13,1,2,0,3,7,0,0,57,4648.0,67,5,2,False,True,False,False,False,True,False,False,False,False,False,2
1969,42169.0,1,1,,20,19,0,9,0,0,2,2,1,0,3,8,0,0,57,4648.0,30,4,3,False,False,True,False,False,False,True,False,False,False,False,2
1978,26224.0,1,0,2013-04-06,39,4,7,15,13,9,15,3,2,1,3,6,0,0,48,4734.0,63,6,2,False,False,False,False,False,False,True,False,False,False,False,2
1981,31089.0,1,0,,57,31,3,31,2,8,4,3,3,0,4,8,0,0,45,4648.0,79,7,2,False,True,False,False,False,False,False,False,True,False,False,2
1961,30081.0,0,1,,27,36,0,2,0,0,4,1,1,0,3,7,0,0,65,4648.0,42,4,2,False,True,False,False,False,False,False,True,False,False,False,2
1960,62807.0,0,1,,83,526,28,135,10,21,99,3,5,3,12,5,0,0,66,4648.0,819,20,2,False,True,False,False,False,False,False,False,True,False,False,0
1955,72906.0,0,0,,79,400,32,519,71,75,54,1,3,4,9,1,0,0,71,4648.0,1151,16,1,False,True,False,False,False,False,False,True,False,False,False,1
1948,61467.0,0,2,2012-09-12,69,410,16,114,0,5,49,3,5,2,10,5,0,0,78,4940.0,594,17,3,False,False,False,True,False,False,True,False,False,False,False,0
1966,49618.0,1,1,,77,80,3,26,4,2,14,4,3,1,3,7,0,0,60,4648.0,129,7,3,False,False,True,False,False,False,False,False,True,False,False,2
1986,21888.0,1,0,,15,88,10,46,2,3,64,4,5,1,2,10,0,1,40,4648.0,213,8,2,False,False,True,False,False,False,False,True,False,False,False,2
1956,26150.0,2,1,2013-11-03,61,5,1,13,3,5,1,1,1,0,3,7,0,0,70,4523.0,28,4,4,False,True,False,False,False,True,False,False,False,False,False,2
1975,30801.0,0,1,,23,8,4,5,15,2,11,2,1,0,3,7,0,0,51,4648.0,45,4,2,True,False,False,False,False,False,True,False,False,False,False,2
1965,81168.0,0,0,2014-07-05,84,410,0,592,147,22,22,1,6,4,7,3,0,0,61,4279.0,1193,17,1,False,True,False,False,False,False,True,False,False,False,False,1
1969,26877.0,0,0,,74,101,13,76,20,18,40,2,3,1,6,6,0,0,57,4648.0,268,10,1,False,False,True,False,False,False,False,True,False,False,False,2
1944,45006.0,0,0,,90,162,25,53,16,0,10,1,3,1,7,3,0,0,82,4648.0,266,11,1,False,False,True,False,False,False,False,False,False,True,False,0
1973,18978.0,1,0,2012-11-12,41,2,8,1,4,7,15,1,1,0,3,8,0,0,53,4879.0,37,4,2,True,False,False,False,False,False,True,False,False,False,False,2
1969,48240.0,0,0,2012-09-11,73,389,91,248,64,49,41,3,6,3,13,5,0,1,57,4941.0,882,22,1,False,False,False,True,False,False,False,True,False,False,False,1
1974,45837.0,1,1,,88,215,13,87,17,17,24,5,6,2,5,7,0,0,52,4648.0,373,13,3,False,True,False,False,False,False,True,False,False,False,False,0
1965,35791.0,2,1,2013-06-05,94,27,0,5,0,0,3,2,1,0,3,8,0,0,61,4674.0,35,4,4,False,False,True,False,False,False,False,True,False,False,False,2
1976,162397.0,1,1,2013-03-06,31,85,1,16,2,1,2,0,0,0,1,1,0,0,50,4765.0,107,1,3,False,False,False,True,False,False,False,False,True,False,False,2
1978,54162.0,1,1,,31,5,6,10,6,5,10,1,1,0,3,4,0,0,48,4648.0,42,4,3,False,True,False,False,False,False,False,False,False,True,False,2
1960,30522.0,0,1,,6,179,8,83,19,11,26,5,1,2,9,2,0,0,66,4648.0,326,12,2,False,False,True,False,False,False,True,False,False,False,False,0
1961,54456.0,0,1,2013-11-07,23,352,0,27,10,0,15,3,6,1,7,6,0,0,65,4519.0,404,14,2,False,False,False,True,False,False,True,False,False,False,False,0
1971,31632.0,0,0,,92,17,8,12,11,15,32,1,2,1,2,7,0,0,55,4648.0,95,5,1,False,True,False,False,False,False,False,True,False,False,False,2
1949,72298.0,0,0,2014-10-03,52,625,35,169,58,17,35,1,4,3,6,1,0,0,77,4189.0,939,13,1,False,True,False,False,False,False,False,False,False,True,False,1
1978,36975.0,1,0,,50,10,6,11,0,4,2,1,1,0,3,7,0,0,48,4648.0,33,4,2,False,False,False,False,False,False,False,True,False,False,False,2
1955,72635.0,0,0,2013-03-06,54,390,22,323,104,35,107,1,6,8,6,3,0,0,71,4765.0,981,20,1,False,False,False,False,False,False,True,False,False,False,False,1
1976,13624.0,1,0,,93,10,2,15,2,1,6,2,2,0,3,6,0,0,50,4648.0,36,5,2,False,True,False,False,False,False,True,False,False,False,False,2
1975,84196.0,0,1,2013-03-06,56,215,63,507,231,31,190,1,8,4,7,3,0,0,51,4765.0,1237,19,2,False,True,False,False,False,False,False,True,False,False,False,1
1960,70971.0,0,1,,28,1001,17,572,93,125,17,7,11,11,5,7,0,1,66,4648.0,1825,27,2,False,True,False,False,False,False,False,False,True,False,False,1
1977,34487.0,1,1,2012-06-09,94,19,18,33,24,1,8,3,3,0,3,9,0,0,49,5035.0,103,6,3,False,False,False,True,False,True,False,False,False,False,False,2
1977,28769.0,1,0,,76,41,5,129,10,3,3,3,4,1,4,9,0,0,49,4648.0,191,9,2,False,True,False,False,False,False,False,True,False,False,False,2
1970,69084.0,1,0,,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,56,4648.0,1586,23,2,False,False,False,True,False,False,True,False,False,False,False,1
1958,65488.0,0,0,,46,603,45,207,36,18,54,1,3,4,6,1,0,0,68,4648.0,963,13,1,False,False,False,True,False,False,False,False,True,False,False,1
1960,32218.0,0,0,,27,10,24,15,13,1,30,1,2,1,3,7,0,1,66,4648.0,93,6,1,False,False,False,False,False,False,False,True,False,False,False,2
1973,83917.0,0,0,,12,514,22,732,42,198,79,1,6,7,7,3,0,1,53,4648.0,1587,20,1,False,True,False,False,False,False,False,True,False,False,False,1
1962,46102.0,2,1,2014-10-03,3,14,0,1,0,0,1,1,1,0,2,7,0,0,64,4189.0,16,3,4,False,True,False,False,False,True,False,False,False,False,False,2
1952,84574.0,0,0,2013-04-06,72,387,20,713,38,54,163,1,9,11,11,5,0,0,74,4734.0,1375,31,1,False,True,False,False,False,False,False,True,False,False,False,1
1962,56181.0,0,1,2013-08-01,6,121,103,69,8,44,48,1,4,2,7,4,0,0,64,4617.0,393,13,2,False,True,False,False,False,False,True,False,False,False,False,0
1950,63120.0,0,1,,53,965,69,279,54,41,69,5,8,4,9,7,0,1,76,4648.0,1477,21,2,False,False,True,False,False,True,False,False,False,False,False,0
1971,73691.0,0,1,2013-06-11,58,707,21,250,85,43,73,2,6,2,8,2,0,0,55,4668.0,1179,16,2,False,True,False,False,False,False,True,False,False,False,False,0
1948,76140.0,0,0,,57,586,66,653,17,0,26,1,5,9,6,2,0,0,78,4648.0,1348,20,1,False,False,False,True,False,False,False,False,True,False,False,1
1959,62859.0,0,1,,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,67,4648.0,1307,19,2,False,False,False,True,False,True,False,False,False,False,False,0
1964,45906.0,0,1,2013-07-05,20,305,3,27,4,3,144,2,5,4,4,5,0,0,62,4644.0,486,13,2,False,True,False,False,False,False,False,True,False,False,False,0
1947,77632.0,0,0,2013-10-03,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,79,4554.0,2252,12,1,False,False,True,False,False,False,False,False,True,False,False,1
1971,46463.0,1,1,,56,163,2,40,8,11,11,7,3,1,6,6,0,0,55,4648.0,235,10,3,False,False,False,True,False,False,True,False,False,False,False,2
1970,105471.0,0,0,,36,1009,181,104,202,21,207,0,9,8,13,3,0,1,56,4648.0,1724,30,1,False,True,False,False,False,False,False,False,True,False,False,1
1970,55282.0,1,0,,9,125,6,73,8,4,19,1,3,1,6,4,0,0,56,4648.0,235,10,2,False,False,True,False,False,True,False,False,False,False,False,2
1977,78710.0,0,1,,42,721,0,152,119,50,50,3,7,6,12,4,0,0,49,4648.0,1092,25,2,False,False,True,False,False,False,True,False,False,False,False,0
1958,66886.0,0,1,,28,315,4,62,41,31,146,2,7,1,7,5,0,0,68,4648.0,599,15,2,False,True,False,False,False,False,False,False,True,False,False,0
1960,98777.0,0,0,,23,1000,19,711,125,115,38,0,4,6,9,1,0,0,66,4648.0,2008,19,1,False,False,True,False,False,False,False,True,False,False,False,1
1985,29103.0,1,0,,38,16,0,17,6,3,6,2,1,0,3,9,0,0,41,4648.0,48,4,2,False,True,False,False,False,False,False,False,True,False,False,2
1974,67445.0,0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,52,4853.0,1174,27,2,False,True,False,False,False,False,True,False,False,False,False,0
1950,50616.0,0,1,,71,30,2,25,0,1,9,1,1,1,4,2,0,0,76,4648.0,67,6,2,False,False,False,True,False,False,False,False,True,False,False,2
1955,49431.0,0,1,2012-03-08,9,219,3,100,26,0,17,2,7,1,5,8,0,0,71,5128.0,365,13,2,False,True,False,False,False,True,False,False,False,False,False,0
1975,153924.0,0,0,2014-07-02,81,1,1,1,1,1,1,0,0,0,0,0,0,0,51,4282.0,6,0,1,False,True,False,False,False,True,False,False,False,False,False,2
1953,61278.0,0,1,2014-04-01,87,111,3,28,2,6,15,2,3,1,4,6,0,0,73,4374.0,165,8,2,False,True,False,False,False,False,False,False,True,False,False,2
1947,73059.0,0,1,,36,410,112,420,0,82,71,1,9,3,13,4,0,0,79,4648.0,1095,25,2,False,False,False,True,False,False,False,False,True,False,False,1
1966,46734.0,1,2,,86,100,1,39,6,1,76,4,3,2,3,6,0,0,60,4648.0,223,8,4,False,False,False,True,False,False,False,True,False,False,False,2
1963,56253.0,0,1,2012-07-12,83,509,0,65,7,11,5,4,7,2,9,6,0,0,63,5002.0,597,18,2,False,True,False,False,False,False,False,False,True,False,False,0
1975,58330.0,0,1,,87,445,53,213,104,98,151,1,6,4,13,4,0,0,51,4648.0,1064,23,2,False,True,False,False,False,False,False,False,False,True,False,1
1980,25965.0,0,0,2012-07-09,29,2,2,11,41,7,11,1,2,0,3,8,0,0,46,5005.0,74,5,1,True,False,False,False,False,False,True,False,False,False,False,2
1956,14661.0,0,0,2013-01-01,88,4,1,11,6,2,2,1,1,0,3,6,0,0,70,4829.0,26,4,1,False,False,True,False,False,False,False,False,True,False,False,2
1959,18690.0,0,0,,77,6,1,7,23,4,19,1,1,1,2,8,0,0,67,4648.0,60,4,1,False,True,False,False,False,False,True,False,False,False,False,2
1974,45068.0,0,1,,25,14,0,3,0,0,3,1,1,0,2,7,0,0,52,4648.0,20,3,2,False,False,False,True,False,False,False,False,True,False,False,2
1987,21063.0,1,0,,34,1,10,11,19,3,15,2,2,0,3,6,0,0,39,4648.0,59,5,2,True,False,False,False,False,False,False,True,False,False,False,2
1968,29187.0,1,0,2013-09-05,43,26,0,6,0,0,2,1,1,0,3,8,0,0,58,4582.0,34,4,2,False,False,False,True,False,False,True,False,False,False,False,2
1971,54690.0,1,1,2013-07-11,76,111,16,37,7,9,18,3,3,1,5,3,0,0,55,4638.0,198,9,3,False,False,False,False,False,False,True,False,False,False,False,2
1964,59304.0,0,1,,81,418,61,428,80,51,10,3,7,8,10,5,0,0,62,4648.0,1048,25,2,False,False,False,True,False,False,True,False,False,False,False,0
1962,59247.0,0,2,2013-08-11,87,327,9,122,19,14,83,5,5,2,9,6,0,0,64,4607.0,574,16,3,False,False,True,False,False,False,False,True,False,False,False,0
1970,66731.0,0,1,2012-12-09,33,371,159,194,58,106,141,4,4,3,6,3,0,0,56,4852.0,1029,13,2,False,True,False,False,False,False,False,False,False,True,False,1
1980,77353.0,0,1,,38,275,59,107,69,101,59,2,6,4,8,4,0,0,46,4648.0,670,18,2,False,True,False,False,False,False,True,False,False,False,False,0
1974,26751.0,2,0,,26,1,1,5,0,3,1,1,1,0,2,8,0,0,52,4648.0,11,3,3,False,True,False,False,False,False,True,False,False,False,False,2
1963,81300.0,0,1,,17,1004,12,145,32,12,36,3,10,3,5,5,0,1,63,4648.0,1241,18,2,False,False,False,True,False,False,True,False,False,False,False,0
1979,70337.0,0,0,2014-02-01,75,187,81,149,25,43,91,1,2,2,12,1,0,0,47,4433.0,576,16,1,False,True,False,False,False,False,False,True,False,False,False,1
1985,36145.0,1,0,,13,56,4,76,17,1,18,4,4,1,3,9,0,1,41,4648.0,172,8,2,False,False,False,False,False,False,True,False,False,False,False,2
1980,65295.0,0,0,,19,365,32,117,34,110,6,1,3,3,13,2,0,0,46,4648.0,664,19,1,False,False,False,True,False,False,False,True,False,False,False,1
1963,68118.0,0,1,,51,595,23,123,10,23,154,2,8,9,4,6,0,0,63,4648.0,928,21,2,False,True,False,False,False,True,False,False,False,False,False,0
1967,68743.0,0,0,,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,59,4648.0,2074,29,1,False,True,False,False,False,True,False,False,False,False,False,1
1982,41039.0,0,0,,32,34,11,137,179,61,45,1,8,1,5,8,0,0,44,4648.0,467,14,1,False,False,False,False,False,False,False,False,True,False,False,0
1955,38946.0,0,1,,84,116,6,82,6,6,41,2,3,1,6,5,0,0,71,4648.0,257,10,2,False,True,False,False,False,False,False,False,True,False,False,0
1967,65777.0,0,0,,87,565,32,435,28,32,54,1,2,8,6,1,0,0,59,4648.0,1146,16,1,False,True,False,False,False,False,False,False,True,False,False,1
1976,66476.0,0,1,2013-07-03,99,372,18,126,47,48,78,2,5,2,11,4,0,0,50,4646.0,689,18,2,False,False,False,True,False,True,False,False,False,False,False,0
1972,86857.0,0,0,2012-12-09,96,899,102,838,133,102,40,1,5,6,10,2,0,1,54,4852.0,2114,21,1,False,False,False,True,False,False,False,True,False,False,False,1
1982,160803.0,0,0,2012-04-08,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,44,5097.0,1717,29,1,False,False,False,True,False,False,True,False,False,False,False,1
1989,77845.0,0,0,,40,760,40,480,0,40,26,1,3,5,12,1,0,0,37,4648.0,1346,20,1,False,False,False,True,False,False,False,False,True,False,False,1
1969,69476.0,0,0,,3,260,86,559,63,9,67,1,4,6,4,2,0,0,57,4648.0,1044,14,1,False,False,False,True,False,False,False,False,True,False,False,1
1960,50611.0,0,1,2012-04-10,98,459,0,24,6,0,4,6,4,5,7,6,0,1,66,5095.0,493,16,2,False,False,False,True,False,True,False,False,False,False,False,0
1970,61209.0,0,0,,73,466,0,224,119,49,99,1,5,3,4,2,0,0,56,4648.0,957,12,1,False,True,False,False,False,False,False,True,False,False,False,1
1958,42315.0,0,1,2013-12-07,90,67,15,80,17,11,80,3,1,4,4,3,0,0,68,4489.0,270,9,2,False,False,True,False,False,False,False,False,True,False,False,0
1952,13084.0,0,0,2013-02-11,29,2,0,7,3,7,10,1,1,0,3,6,0,0,74,4788.0,29,4,1,True,False,False,False,False,False,False,False,True,False,False,2
1949,47570.0,1,1,,3,67,1,20,0,2,31,3,2,2,2,7,0,1,77,4648.0,121,6,3,False,False,True,False,False,False,False,False,False,True,False,2
1961,61923.0,0,2,,94,92,4,18,3,3,6,1,2,1,4,3,0,0,65,4648.0,126,7,3,False,False,True,False,False,False,True,False,False,False,False,2
1995,34824.0,0,0,,65,4,2,11,2,0,4,1,1,0,2,6,0,0,31,4648.0,23,3,1,False,True,False,False,False,False,False,True,False,False,False,2
1949,26518.0,1,1,2013-08-04,33,20,1,28,3,3,2,3,2,0,3,8,0,1,77,4614.0,57,5,3,False,False,False,True,False,False,False,True,False,False,False,2
1961,45938.0,0,0,2013-03-11,46,273,11,178,62,83,29,2,8,4,6,6,0,0,65,4760.0,636,18,1,False,True,False,False,False,False,False,True,False,False,False,0
1960,78468.0,0,0,2014-09-04,29,434,22,388,104,22,34,1,10,7,10,4,0,0,66,4218.0,1004,27,1,False,True,False,False,False,False,False,False,True,False,False,1
1973,78901.0,0,1,,99,321,11,309,33,26,34,3,9,3,5,4,0,0,53,4648.0,734,17,2,False,True,False,False,False,True,False,False,False,False,False,0
1978,71427.0,2,0,2014-12-03,26,212,123,177,15,64,23,2,8,2,8,4,0,0,48,4128.0,614,18,3,False,True,False,False,False,False,True,False,False,False,False,0
1978,71022.0,0,1,2014-11-02,30,909,12,278,0,12,242,3,5,2,11,8,0,0,48,4159.0,1453,18,2,False,True,False,False,False,True,False,False,False,False,False,0
1988,90247.0,0,0,,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,38,4648.0,1621,14,1,False,False,True,False,False,False,False,True,False,False,False,1
1968,41335.0,1,0,,24,112,19,21,16,14,5,3,4,1,4,7,0,0,58,4648.0,187,9,2,False,False,True,False,False,True,False,False,False,False,False,2
1970,35682.0,1,0,,34,23,0,8,6,2,18,1,1,1,3,2,0,0,56,4648.0,57,5,2,False,False,False,True,False,True,False,False,False,False,False,2
1951,43185.0,0,1,2013-10-04,88,537,6,42,16,6,30,2,9,3,6,8,0,0,75,4553.0,637,18,2,False,True,False,False,False,True,False,False,False,False,False,0
1948,66375.0,0,1,,96,712,0,45,0,0,191,3,2,4,5,7,0,0,78,4648.0,948,11,2,False,False,False,True,False,False,False,False,True,False,False,0
1986,25252.0,1,0,2013-12-07,26,1,3,4,2,2,6,1,1,0,2,8,0,0,40,4489.0,18,3,2,False,True,False,False,False,False,True,False,False,False,False,2
1965,55250.0,0,1,,49,664,58,83,32,0,66,4,7,5,10,5,0,0,61,4648.0,903,22,2,False,False,True,False,False,False,False,True,False,False,False,0
1975,33249.0,1,0,,11,6,10,21,19,14,42,2,2,1,3,6,0,0,51,4648.0,112,6,2,False,True,False,False,False,False,False,True,False,False,False,2
1953,58398.0,0,0,,44,299,5,201,21,21,49,3,5,4,8,4,0,0,73,4648.0,596,17,1,False,True,False,False,False,False,False,False,True,False,False,0
1982,50272.0,1,0,2013-07-08,75,99,13,66,43,8,4,3,4,1,5,7,0,0,44,4641.0,233,10,2,False,True,False,False,False,False,False,False,True,False,False,2
1975,76618.0,0,0,2012-07-12,64,749,40,294,121,160,147,1,3,2,5,1,0,0,51,5002.0,1511,10,1,False,False,False,True,False,False,True,False,False,False,False,1
1960,87305.0,0,0,,19,345,25,501,63,138,80,1,5,3,8,2,0,1,66,4648.0,1152,16,1,False,False,False,False,False,True,False,False,False,False,False,1
1978,25851.0,1,0,2013-11-02,45,9,4,18,7,5,5,2,2,0,3,7,0,0,48,4524.0,48,5,2,False,True,False,False,False,False,False,False,True,False,False,2
1970,58710.0,0,1,,77,440,81,368,0,122,174,6,11,5,9,6,0,0,56,4648.0,1185,25,2,False,True,False,False,False,True,False,False,False,False,False,0
1958,45160.0,1,1,,9,8,2,5,3,0,3,1,1,0,2,7,0,0,68,4648.0,21,3,3,False,True,False,False,False,False,False,True,False,False,False,2
